gender,age_from,age_to,family,cnt,age,nrep,deathrate,portion,family_factor,agegroup,contacts_mean
f,85,100,verwitwet,140237.78991865818,87,16,0.09994549,0.0016892209026199536,0,70,6.89
f,85,100,verwitwet_lp,13.861009401637988,87,16,0.09994549,1.669614647110421e-07,0,70,6.89
f,85,100,geschieden,8641.476614716963,88,16,0.11420199,0.00010409008110829674,0,70,6.89
f,85,100,geschieden_lp,0.5471782467147663,88,16,0.11420199,6.5909833030429515e-09,0,70,6.89
f,85,100,ledig,9535.784741147576,88,16,0.11420199,0.00011486238421879012,0,70,6.89
f,85,100,verheiratet,24055.597260321272,88,16,0.11420199,0.00028975939895167725,1,70,6.89
f,85,100,verheiratet_lp,21.339951621875887,88,16,0.11420199,2.570483488186751e-07,0,70,6.89
f,85,100,verwitwet,126221.65528872085,88,16,0.11420199,0.0015203908917893604,0,70,6.89
f,85,100,verwitwet_lp,12.475664025096673,88,16,0.11420199,1.502744193093793e-07,0,70,6.89
f,85,100,geschieden,7654.602788777822,89,16,0.12951794,9.220278670646784e-05,0,70,6.89
f,85,100,geschieden_lp,0.48468940205522903,89,16,0.12951794,5.8382798937786735e-09,0,70,6.89
f,85,100,ledig,8446.779147496887,89,16,0.12951794,0.00010174487136485968,0,70,6.89
f,85,100,verheiratet,21308.400182554036,89,16,0.12951794,0.00025666829897019185,1,70,6.89
f,85,100,verheiratet_lp,18.902886680153934,89,16,0.12951794,2.2769291585736827e-07,0,70,6.89
f,85,100,verwitwet,111806.8910736549,89,16,0.12951794,0.0013467592263691406,0,70,6.89
f,85,100,verwitwet_lp,11.050918366859223,89,16,0.12951794,1.3311278157815376e-07,0,70,6.89
f,85,100,geschieden,6663.194404057064,90,16,0.1474761,8.026087170998675e-05,0,70,6.89
f,85,100,geschieden_lp,0.4219134291612041,90,16,0.1474761,5.0821179087930416e-09,0,70,6.89
f,85,100,ledig,7352.769712678136,90,16,0.1474761,8.856708522011809e-05,0,70,6.89
f,85,100,verheiratet,18548.580086214017,90,16,0.1474761,0.0002234251496242685,1,70,6.89
f,85,100,verheiratet_lp,16.45462373728696,90,16,0.1474761,1.982025984429286e-07,0,70,6.89
f,85,100,verwitwet,97325.89286399074,90,16,0.1474761,0.0011723297456938159,0,70,6.89
f,85,100,verwitwet_lp,9.619626184875454,90,16,0.1474761,1.1587228832048135e-07,0,70,6.89
f,85,100,geschieden,5680.532479804903,91,16,0.16763449,6.842431136759757e-05,0,70,6.89
f,85,100,geschieden_lp,0.3596912820908834,91,16,0.16763449,4.332626979864088e-09,0,70,6.89
f,85,100,ledig,6268.411911254243,91,16,0.16763449,7.550555690348743e-05,0,70,6.89
f,85,100,verheiratet,15813.107834561506,91,16,0.16763449,0.00019047527991576486,1,70,6.89
f,85,100,verheiratet_lp,14.027960001544452,91,16,0.16763449,1.689724522146994e-07,0,70,6.89
f,85,100,verwitwet,82972.64975539154,91,16,0.16763449,0.0009994391268849,0,70,6.89
f,85,100,verwitwet_lp,8.200961231672142,91,16,0.16763449,9.87838951409012e-08,0,70,6.89
f,85,100,geschieden,4728.279314624373,92,16,0.18750179999999997,5.6954036827889144e-05,0,70,6.89
f,85,100,geschieden_lp,0.299394617460132,92,16,0.18750179999999997,3.606329265734331e-09,0,70,6.89
f,85,100,ledig,5217.6098774012125,92,16,0.18750179999999997,6.284822137980533e-05,0,70,6.89
f,85,100,verheiratet,13162.285567399784,92,16,0.18750179999999997,0.00015854505350947838,1,70,6.89
f,85,100,verheiratet_lp,11.676390080945149,92,16,0.18750179999999997,1.406468413636389e-07,0,70,6.89
f,85,100,verwitwet,69063.57192969786,92,16,0.18750179999999997,0.0008318986585635046,0,70,6.89
f,85,100,verwitwet_lp,6.82619727809101,92,16,0.18750179999999997,8.222430725874274e-08,0,70,6.89
f,85,100,geschieden,3841.7184322295375,93,16,0.20897427,4.6275052405393644e-05,0,70,6.89
f,85,100,geschieden_lp,0.2432575877760459,93,16,0.20897427,2.9301360370164664e-09,0,70,6.89
f,85,100,ledig,4239.298633690707,93,16,0.20897427,5.106406674429336e-05,0,70,6.89
f,85,100,verheiratet,10694.333331398306,93,16,0.20897427,0.0001288175705953549,1,70,6.89
f,85,100,verheiratet_lp,9.48704592326579,93,16,0.20897427,1.1427530544364218e-07,0,70,6.89
f,85,100,verwitwet,56114.02787845005,93,16,0.20897427,0.0006759161626652622,0,70,6.89
f,85,100,verwitwet_lp,5.546273001293846,93,16,0.20897427,6.680710164397543e-08,0,70,6.89
f,85,100,geschieden,3038.898127308825,94,16,0.23016524,3.6604757109764765e-05,0,70,6.89
f,85,100,geschieden_lp,0.19242301094858577,94,16,0.23016524,2.317812997680257e-09,0,70,6.89
f,85,100,ledig,3353.3942964031935,94,16,0.23016524,4.0392990673173374e-05,0,70,6.89
f,85,100,verheiratet,8459.492830332676,94,16,0.23016524,0.00010189801281701713,1,70,6.89
f,85,100,verheiratet_lp,7.504497426994845,94,16,0.23016524,9.039470690953002e-08,0,70,6.89
f,85,100,verwitwet,44387.639865791294,94,16,0.23016524,0.0005346670759910877,0,70,6.89
f,85,100,verwitwet_lp,4.387244649627755,94,16,0.23016524,5.284613634710986e-08,0,70,6.89
f,85,100,geschieden,2339.4494105012386,95,16,0.25277699,2.8179614404454047e-05,0,70,6.89
f,85,100,geschieden_lp,0.1481339224520819,95,16,0.25277699,1.7843330127940614e-09,0,70,6.89
f,85,100,ledig,2581.5594933569214,95,16,0.25277699,3.109592828056466e-05,0,70,6.89
f,85,100,verheiratet,6512.411632760876,95,16,0.25277699,7.844463224146531e-05,1,70,6.89
f,85,100,verheiratet_lp,5.777222975631194,95,16,0.25277699,6.958898749896839e-08,0,70,6.89
f,85,100,verwitwet,34171.148083047876,95,16,0.25277699,0.0004116053001255008,0,70,6.89
f,85,100,verwitwet_lp,3.377453431907467,95,16,0.25277699,4.0682792691704596e-08,0,70,6.89
f,85,100,geschieden,1748.090430257461,96,16,0.28565289,2.105645629593551e-05,0,70,6.89
f,85,100,geschieden_lp,0.11068907541775119,96,16,0.28565289,1.3332946846623467e-09,0,70,6.89
f,85,100,ledig,1929.0006551202334,96,16,0.28565289,2.3235593128547647e-05,0,70,6.89
f,85,100,verheiratet,4866.223822590596,96,16,0.28565289,5.861563422181075e-05,1,70,6.89
f,85,100,verheiratet_lp,4.316873941292297,96,16,0.28565289,5.199849270183152e-08,0,70,6.89
f,85,100,verwitwet,25533.46812577076,96,16,0.28565289,0.00030756095129173003,0,70,6.89
f,85,100,verwitwet_lp,2.523710919524727,96,16,0.28565289,3.03991188103015e-08,0,70,6.89
f,85,100,geschieden,1248.7433468730742,97,16,0.29901856,1.504161870184284e-05,0,70,6.89
f,85,100,geschieden_lp,0.07907042113324263,97,16,0.29901856,9.524352047669089e-10,0,70,6.89
f,85,100,ledig,1377.976043173246,97,16,0.29901856,1.6598278800513874e-05,0,70,6.89
f,85,100,verheiratet,3476.1729242807455,97,16,0.29901856,4.1871908907167614e-05,1,70,6.89
f,85,100,verheiratet_lp,3.0837464241964625,97,16,0.29901856,3.714497298590945e-08,0,70,6.89
f,85,100,verwitwet,18239.759163921462,97,16,0.29901856,0.00021970527670409816,0,70,6.89
f,85,100,verwitwet_lp,1.802805601837932,97,16,0.29901856,2.1715522668685525e-08,0,70,6.89
f,85,100,geschieden,875.345909481507,98,16,0.31311811,1.0543895537548723e-05,0,70,6.89
f,85,100,geschieden_lp,0.05542689766738684,98,16,0.31311811,6.676394013442026e-10,0,70,6.89
f,85,100,ledig,965.9356310290841,98,16,0.31311811,1.163508537510569e-05,0,70,6.89
f,85,100,verheiratet,2436.732702151328,98,16,0.31311811,2.935143100129518e-05,1,70,6.89
f,85,100,verheiratet_lp,2.161649009028087,98,16,0.31311811,2.6037936652423902e-08,0,70,6.89
f,85,100,verwitwet,12785.732643978863,98,16,0.31311811,0.00015400932123963717,0,70,6.89
f,85,100,verwitwet_lp,1.26373326681642,98,16,0.31311811,1.522217835064782e-08,0,70,6.89
f,85,100,geschieden,601.2592527084265,99,16,0.33696577,7.242410894794034e-06,0,70,6.89
f,85,100,geschieden_lp,0.03807173222661127,99,16,0.33696577,4.5858941383377444e-10,0,70,6.89
f,85,100,ledig,663.4836918596,99,16,0.33696577,7.991929432763956e-06,0,70,6.89
f,85,100,verheiratet,1673.7475638785113,99,16,0.33696577,2.016096640037423e-05,1,70,6.89
f,85,100,verheiratet_lp,1.4847975568378395,99,16,0.33696577,1.7884987139517206e-08,0,70,6.89
f,85,100,verwitwet,8782.2882035309,99,16,0.33696577,0.00010578621365069914,0,70,6.89
f,85,100,verwitwet_lp,0.8680354947667369,99,16,0.33696577,1.0455838635410058e-08,0,70,6.89
f,85,100,geschieden,398.655465649907,100,16,0.35983078,4.801966330973373e-06,0,70,6.89
f,85,100,geschieden_lp,0.025242861661637393,100,16,0.35983078,3.0406047888742807e-10,0,70,6.89
f,85,100,ledig,439.91239874968716,100,16,0.35983078,5.298922777666986e-06,0,70,6.89
f,85,100,verheiratet,1109.7519272305647,100,16,0.35983078,1.3367410833327999e-05,1,70,6.89
f,85,100,verheiratet_lp,0.9844716048038583,100,16,0.35983078,1.1858358676609694e-08,0,70,6.89
f,85,100,verwitwet,5822.957696666193,100,16,0.35983078,7.013988071250679e-05,0,70,6.89
f,85,100,verwitwet_lp,0.5755372458853325,100,16,0.35983078,6.932578918633359e-09,0,70,6.89
m,0,0,geschieden,0.0,0,1,0.00356226,0.0,0,0,10.21
m,0,0,geschieden_lp,0.0,0,1,0.00356226,0.0,0,0,10.21
m,0,0,ledig,402082.0,0,1,0.00356226,0.004843240323176757,0,0,10.21
m,0,0,verheiratet,0.0,0,1,0.00356226,0.0,1,0,10.21
m,0,0,verheiratet_lp,0.0,0,1,0.00356226,0.0,0,0,10.21
m,0,0,verwitwet,0.0,0,1,0.00356226,0.0,0,0,10.21
m,0,0,verwitwet_lp,0.0,0,1,0.00356226,0.0,0,0,10.21
m,1,1,geschieden,0.0,1,1,0.00027641,0.0,0,0,10.21
m,1,1,geschieden_lp,0.0,1,1,0.00027641,0.0,0,0,10.21
m,1,1,ledig,408361.0,1,1,0.00027641,0.004918873417891832,0,0,10.21
m,1,1,verheiratet,0.0,1,1,0.00027641,0.0,1,0,10.21
m,1,1,verheiratet_lp,0.0,1,1,0.00027641,0.0,0,0,10.21
m,1,1,verwitwet,0.0,1,1,0.00027641,0.0,0,0,10.21
m,1,1,verwitwet_lp,0.0,1,1,0.00027641,0.0,0,0,10.21
m,2,2,geschieden,0.0,2,1,0.00015611,0.0,0,0,10.21
m,2,2,geschieden_lp,0.0,2,1,0.00015611,0.0,0,0,10.21
m,2,2,ledig,410978.0,2,1,0.00015611,0.004950396241409805,0,0,10.21
m,2,2,verheiratet,0.0,2,1,0.00015611,0.0,1,0,10.21
m,2,2,verheiratet_lp,0.0,2,1,0.00015611,0.0,0,0,10.21
m,2,2,verwitwet,0.0,2,1,0.00015611,0.0,0,0,10.21
m,2,2,verwitwet_lp,0.0,2,1,0.00015611,0.0,0,0,10.21
m,3,3,geschieden,0.0,3,1,0.00010894,0.0,0,0,10.21
m,3,3,geschieden_lp,0.0,3,1,0.00010894,0.0,0,0,10.21
m,3,3,ledig,398943.0,3,1,0.00010894,0.004805429798521458,0,0,10.21
m,3,3,verheiratet,0.0,3,1,0.00010894,0.0,1,0,10.21
m,3,3,verheiratet_lp,0.0,3,1,0.00010894,0.0,0,0,10.21
m,3,3,verwitwet,0.0,3,1,0.00010894,0.0,0,0,10.21
m,3,3,verwitwet_lp,0.0,3,1,0.00010894,0.0,0,0,10.21
m,4,4,geschieden,0.0,4,1,0.00010653,0.0,0,0,10.21
m,4,4,geschieden_lp,0.0,4,1,0.00010653,0.0,0,0,10.21
m,4,4,ledig,393733.0,4,1,0.00010653,0.0047426732411929755,0,0,10.21
m,4,4,verheiratet,0.0,4,1,0.00010653,0.0,1,0,10.21
m,4,4,verheiratet_lp,0.0,4,1,0.00010653,0.0,0,0,10.21
m,4,4,verwitwet,0.0,4,1,0.00010653,0.0,0,0,10.21
m,4,4,verwitwet_lp,0.0,4,1,0.00010653,0.0,0,0,10.21
m,5,5,geschieden,0.0,5,1,0.00010046,0.0,0,5,14.81
m,5,5,geschieden_lp,0.0,5,1,0.00010046,0.0,0,5,14.81
m,5,5,ledig,380099.0,5,1,0.00010046,0.004578446196544889,0,5,14.81
m,5,5,verheiratet,0.0,5,1,0.00010046,0.0,1,5,14.81
m,5,5,verheiratet_lp,0.0,5,1,0.00010046,0.0,0,5,14.81
m,5,5,verwitwet,0.0,5,1,0.00010046,0.0,0,5,14.81
m,5,5,verwitwet_lp,0.0,5,1,0.00010046,0.0,0,5,14.81
m,6,6,geschieden,0.0,6,1,9.091e-05,0.0,0,5,14.81
m,6,6,geschieden_lp,0.0,6,1,9.091e-05,0.0,0,5,14.81
m,6,6,ledig,378881.0,6,1,9.091e-05,0.004563774893891128,0,5,14.81
m,6,6,verheiratet,0.0,6,1,9.091e-05,0.0,1,5,14.81
m,6,6,verheiratet_lp,0.0,6,1,9.091e-05,0.0,0,5,14.81
m,6,6,verwitwet,0.0,6,1,9.091e-05,0.0,0,5,14.81
m,6,6,verwitwet_lp,0.0,6,1,9.091e-05,0.0,0,5,14.81
m,7,7,geschieden,0.0,7,1,8.614e-05,0.0,0,5,14.81
m,7,7,geschieden_lp,0.0,7,1,8.614e-05,0.0,0,5,14.81
m,7,7,ledig,370192.0,7,1,8.614e-05,0.004459112374384951,0,5,14.81
m,7,7,verheiratet,0.0,7,1,8.614e-05,0.0,1,5,14.81
m,7,7,verheiratet_lp,0.0,7,1,8.614e-05,0.0,0,5,14.81
m,7,7,verwitwet,0.0,7,1,8.614e-05,0.0,0,5,14.81
m,7,7,verwitwet_lp,0.0,7,1,8.614e-05,0.0,0,5,14.81
m,8,8,geschieden,0.0,8,1,8.552e-05,0.0,0,5,14.81
m,8,8,geschieden_lp,0.0,8,1,8.552e-05,0.0,0,5,14.81
m,8,8,ledig,379116.0,8,1,8.552e-05,0.004566605563943373,0,5,14.81
m,8,8,verheiratet,0.0,8,1,8.552e-05,0.0,1,5,14.81
m,8,8,verheiratet_lp,0.0,8,1,8.552e-05,0.0,0,5,14.81
m,8,8,verwitwet,0.0,8,1,8.552e-05,0.0,0,5,14.81
m,8,8,verwitwet_lp,0.0,8,1,8.552e-05,0.0,0,5,14.81
m,9,9,geschieden,0.0,9,1,8.001e-05,0.0,0,5,14.81
m,9,9,geschieden_lp,0.0,9,1,8.001e-05,0.0,0,5,14.81
m,9,9,ledig,373887.0,9,1,8.001e-05,0.004503620143929815,0,5,14.81
m,9,9,verheiratet,0.0,9,1,8.001e-05,0.0,1,5,14.81
m,9,9,verheiratet_lp,0.0,9,1,8.001e-05,0.0,0,5,14.81
m,9,9,verwitwet,0.0,9,1,8.001e-05,0.0,0,5,14.81
m,9,9,verwitwet_lp,0.0,9,1,8.001e-05,0.0,0,5,14.81
m,10,10,geschieden,0.0,10,1,7.924e-05,0.0,0,10,18.22
m,10,10,geschieden_lp,0.0,10,1,7.924e-05,0.0,0,10,18.22
m,10,10,ledig,383341.0,10,1,7.924e-05,0.004617497397861384,0,10,18.22
m,10,10,verheiratet,0.0,10,1,7.924e-05,0.0,1,10,18.22
m,10,10,verheiratet_lp,0.0,10,1,7.924e-05,0.0,0,10,18.22
m,10,10,verwitwet,0.0,10,1,7.924e-05,0.0,0,10,18.22
m,10,10,verwitwet_lp,0.0,10,1,7.924e-05,0.0,0,10,18.22
m,11,11,geschieden,0.0,11,1,7.74e-05,0.0,0,10,18.22
m,11,11,geschieden_lp,0.0,11,1,7.74e-05,0.0,0,10,18.22
m,11,11,ledig,381581.0,11,1,7.74e-05,0.004596297485980745,0,10,18.22
m,11,11,verheiratet,0.0,11,1,7.74e-05,0.0,1,10,18.22
m,11,11,verheiratet_lp,0.0,11,1,7.74e-05,0.0,0,10,18.22
m,11,11,verwitwet,0.0,11,1,7.74e-05,0.0,0,10,18.22
m,11,11,verwitwet_lp,0.0,11,1,7.74e-05,0.0,0,10,18.22
m,12,12,geschieden,0.0,12,1,6.884e-05,0.0,0,10,18.22
m,12,12,geschieden_lp,0.0,12,1,6.884e-05,0.0,0,10,18.22
m,12,12,ledig,374579.0,12,1,6.884e-05,0.00451195556382834,0,10,18.22
m,12,12,verheiratet,0.0,12,1,6.884e-05,0.0,1,10,18.22
m,12,12,verheiratet_lp,0.0,12,1,6.884e-05,0.0,0,10,18.22
m,12,12,verwitwet,0.0,12,1,6.884e-05,0.0,0,10,18.22
m,12,12,verwitwet_lp,0.0,12,1,6.884e-05,0.0,0,10,18.22
m,13,13,geschieden,0.0,13,1,9.588e-05,0.0,0,10,18.22
m,13,13,geschieden_lp,0.0,13,1,9.588e-05,0.0,0,10,18.22
m,13,13,ledig,378368.0,13,1,9.588e-05,0.004557595601394101,0,10,18.22
m,13,13,verheiratet,0.0,13,1,9.588e-05,0.0,1,10,18.22
m,13,13,verheiratet_lp,0.0,13,1,9.588e-05,0.0,0,10,18.22
m,13,13,verwitwet,0.0,13,1,9.588e-05,0.0,0,10,18.22
m,13,13,verwitwet_lp,0.0,13,1,9.588e-05,0.0,0,10,18.22
m,14,14,geschieden,0.0,14,1,0.00013566,0.0,0,10,18.22
m,14,14,geschieden_lp,0.0,14,1,0.00013566,0.0,0,10,18.22
m,14,14,ledig,386561.0,14,1,0.00013566,0.004656283600279371,0,10,18.22
m,14,14,verheiratet,0.0,14,1,0.00013566,0.0,1,10,18.22
m,14,14,verheiratet_lp,0.0,14,1,0.00013566,0.0,0,10,18.22
m,14,14,verwitwet,0.0,14,1,0.00013566,0.0,0,10,18.22
m,14,14,verwitwet_lp,0.0,14,1,0.00013566,0.0,0,10,18.22
m,15,15,geschieden,0.0,15,1,0.00015987,0.0,0,15,17.58
m,15,15,geschieden_lp,0.0,15,1,0.00015987,0.0,0,15,17.58
m,15,15,ledig,387438.0,15,1,0.00015987,0.004666847420006258,0,15,17.58
m,15,15,verheiratet,0.0,15,1,0.00015987,0.0,1,15,17.58
m,15,15,verheiratet_lp,0.0,15,1,0.00015987,0.0,0,15,17.58
m,15,15,verwitwet,0.0,15,1,0.00015987,0.0,0,15,17.58
m,15,15,verwitwet_lp,0.0,15,1,0.00015987,0.0,0,15,17.58
m,16,16,geschieden,1.0,16,1,0.00024747,1.2045404477635797e-08,0,15,17.58
m,16,16,geschieden_lp,0.0,16,1,0.00024747,0.0,0,15,17.58
m,16,16,ledig,395929.0,16,1,0.00024747,0.004769124949425864,0,15,17.58
m,16,16,verheiratet,3.0,16,1,0.00024747,3.6136213432907394e-08,1,15,17.58
m,16,16,verheiratet_lp,0.0,16,1,0.00024747,0.0,0,15,17.58
m,16,16,verwitwet,1.0,16,1,0.00024747,1.2045404477635797e-08,0,15,17.58
m,16,16,verwitwet_lp,0.0,16,1,0.00024747,0.0,0,15,17.58
m,17,17,geschieden,1.0,17,1,0.00027475,1.2045404477635797e-08,0,15,17.58
m,17,17,geschieden_lp,0.0,17,1,0.00027475,0.0,0,15,17.58
m,17,17,ledig,408860.0,17,1,0.00027475,0.004924884074726172,0,15,17.58
m,17,17,verheiratet,7.0,17,1,0.00027475,8.431783134345058e-08,1,15,17.58
m,17,17,verheiratet_lp,0.0,17,1,0.00027475,0.0,0,15,17.58
m,17,17,verwitwet,0.0,17,1,0.00027475,0.0,0,15,17.58
m,17,17,verwitwet_lp,1.0,17,1,0.00027475,1.2045404477635797e-08,0,15,17.58
m,18,18,geschieden,4.0,18,1,0.00038318,4.818161791054319e-08,0,15,17.58
m,18,18,geschieden_lp,0.0,18,1,0.00038318,0.0,0,15,17.58
m,18,18,ledig,435815.0,18,1,0.00038318,0.0052495679524208454,0,15,17.58
m,18,18,verheiratet,109.0,18,1,0.00038318,1.312949088062302e-06,1,15,17.58
m,18,18,verheiratet_lp,0.0,18,1,0.00038318,0.0,0,15,17.58
m,18,18,verwitwet,0.0,18,1,0.00038318,0.0,0,15,17.58
m,18,18,verwitwet_lp,0.0,18,1,0.00038318,0.0,0,15,17.58
m,19,19,geschieden,9.0,19,1,0.00039767,1.0840864029872218e-07,0,15,17.58
m,19,19,geschieden_lp,1.0,19,1,0.00039767,1.2045404477635797e-08,0,15,17.58
m,19,19,ledig,454013.0,19,1,0.00039767,0.005468770223104861,0,15,17.58
m,19,19,verheiratet,500.0,19,1,0.00039767,6.022702238817899e-06,1,15,17.58
m,19,19,verheiratet_lp,5.0,19,1,0.00039767,6.022702238817899e-08,0,15,17.58
m,19,19,verwitwet,2.0,19,1,0.00039767,2.4090808955271594e-08,0,15,17.58
m,19,19,verwitwet_lp,0.0,19,1,0.00039767,0.0,0,15,17.58
m,20,20,geschieden,22.0,20,1,0.00043184,2.6499889850798755e-07,0,20,13.57
m,20,20,geschieden_lp,1.0,20,1,0.00043184,1.2045404477635797e-08,0,20,13.57
m,20,20,ledig,466469.0,20,1,0.00043184,0.005618807781278293,0,20,13.57
m,20,20,verheiratet,1461.0,20,1,0.00043184,1.75983359418259e-05,1,20,13.57
m,20,20,verheiratet_lp,10.0,20,1,0.00043184,1.2045404477635798e-07,0,20,13.57
m,20,20,verwitwet,4.0,20,1,0.00043184,4.818161791054319e-08,0,20,13.57
m,20,20,verwitwet_lp,0.0,20,1,0.00043184,0.0,0,20,13.57
m,21,21,geschieden,74.0,21,1,0.00040526,8.91359931345049e-07,0,20,13.57
m,21,21,geschieden_lp,6.0,21,1,0.00040526,7.227242686581479e-08,0,20,13.57
m,21,21,ledig,487538.0,21,1,0.00040526,0.0058725924082176015,0,20,13.57
m,21,21,verheiratet,3401.0,21,1,0.00040526,4.096642062843935e-05,1,20,13.57
m,21,21,verheiratet_lp,34.0,21,1,0.00040526,4.095437522396171e-07,0,20,13.57
m,21,21,verwitwet,4.0,21,1,0.00040526,4.818161791054319e-08,0,20,13.57
m,21,21,verwitwet_lp,0.0,21,1,0.00040526,0.0,0,20,13.57
m,22,22,geschieden,169.0,22,1,0.00045366,2.0356733567204496e-06,0,20,13.57
m,22,22,geschieden_lp,11.0,22,1,0.00045366,1.3249944925399378e-07,0,20,13.57
m,22,22,ledig,480087.0,22,1,0.00045366,0.005782842099454737,0,20,13.57
m,22,22,verheiratet,6731.0,22,1,0.00045366,8.107761753896655e-05,1,20,13.57
m,22,22,verheiratet_lp,41.0,22,1,0.00045366,4.938615835830677e-07,0,20,13.57
m,22,22,verwitwet,6.0,22,1,0.00045366,7.227242686581479e-08,0,20,13.57
m,22,22,verwitwet_lp,1.0,22,1,0.00045366,1.2045404477635797e-08,0,20,13.57
m,23,23,geschieden,313.0,23,1,0.00040954,3.7702116015000048e-06,0,20,13.57
m,23,23,geschieden_lp,14.0,23,1,0.00040954,1.6863566268690115e-07,0,20,13.57
m,23,23,ledig,468171.0,23,1,0.00040954,0.0056393090596992285,0,20,13.57
m,23,23,verheiratet,11761.0,23,1,0.00040954,0.00014166600206147462,1,20,13.57
m,23,23,verheiratet_lp,78.0,23,1,0.00040954,9.395415492555922e-07,0,20,13.57
m,23,23,verwitwet,28.0,23,1,0.00040954,3.372713253738023e-07,0,20,13.57
m,23,23,verwitwet_lp,1.0,23,1,0.00040954,1.2045404477635797e-08,0,20,13.57
m,24,24,geschieden,600.0,24,1,0.00047486,7.227242686581478e-06,0,20,13.57
m,24,24,geschieden_lp,23.0,24,1,0.00047486,2.7704430298562335e-07,0,20,13.57
m,24,24,ledig,468726.0,24,1,0.00047486,0.005645994259184317,0,20,13.57
m,24,24,verheiratet,19063.0,24,1,0.00047486,0.00022962154555717122,1,20,13.57
m,24,24,verheiratet_lp,138.0,24,1,0.00047486,1.6622658179137401e-06,0,20,13.57
m,24,24,verwitwet,23.0,24,1,0.00047486,2.7704430298562335e-07,0,20,13.57
m,24,24,verwitwet_lp,3.0,24,1,0.00047486,3.6136213432907394e-08,0,20,13.57
m,25,25,geschieden,1077.0,25,1,0.00043792,1.2972900622413754e-05,0,20,13.57
m,25,25,geschieden_lp,40.0,25,1,0.00043792,4.818161791054319e-07,0,20,13.57
m,25,25,ledig,473307.0,25,1,0.00043792,0.005701174257096367,0,20,13.57
m,25,25,verheiratet,29325.0,25,1,0.00043792,0.00035323148630666976,1,20,13.57
m,25,25,verheiratet_lp,183.0,25,1,0.00043792,2.204309019407351e-06,0,20,13.57
m,25,25,verwitwet,28.0,25,1,0.00043792,3.372713253738023e-07,0,20,13.57
m,25,25,verwitwet_lp,0.0,25,1,0.00043792,0.0,0,20,13.57
m,26,26,geschieden,1694.0,26,1,0.00045886,2.0404915185115042e-05,0,20,13.57
m,26,26,geschieden_lp,42.0,26,1,0.00045886,5.059069880607035e-07,0,20,13.57
m,26,26,ledig,465982.0,26,1,0.00045886,0.005612941669297684,0,20,13.57
m,26,26,verheiratet,43858.0,26,1,0.00045886,0.0005282873495801507,1,20,13.57
m,26,26,verheiratet_lp,271.0,26,1,0.00045886,3.2643046134393013e-06,0,20,13.57
m,26,26,verwitwet,40.0,26,1,0.00045886,4.818161791054319e-07,0,20,13.57
m,26,26,verwitwet_lp,5.0,26,1,0.00045886,6.022702238817899e-08,0,20,13.57
m,27,27,geschieden,2658.0,27,1,0.00046183,3.201668510155595e-05,0,20,13.57
m,27,27,geschieden_lp,91.0,27,1,0.00046183,1.0961318074648577e-06,0,20,13.57
m,27,27,ledig,464468.0,27,1,0.00046183,0.0055947049269185435,0,20,13.57
m,27,27,verheiratet,62405.0,27,1,0.00046183,0.000751693466426862,1,20,13.57
m,27,27,verheiratet_lp,329.0,27,1,0.00046183,3.962938073142177e-06,0,20,13.57
m,27,27,verwitwet,59.0,27,1,0.00046183,7.106788641805121e-07,0,20,13.57
m,27,27,verwitwet_lp,6.0,27,1,0.00046183,7.227242686581479e-08,0,20,13.57
m,28,28,geschieden,4085.0,28,1,0.00048486,4.920547729114223e-05,0,20,13.57
m,28,28,geschieden_lp,115.0,28,1,0.00048486,1.3852215149281167e-06,0,20,13.57
m,28,28,ledig,485717.0,28,1,0.00048486,0.005850657726663827,0,20,13.57
m,28,28,verheiratet,89483.0,28,1,0.00048486,0.0010778589288722841,1,20,13.57
m,28,28,verheiratet_lp,492.0,28,1,0.00048486,5.926339002996812e-06,0,20,13.57
m,28,28,verwitwet,77.0,28,1,0.00048486,9.274961447779564e-07,0,20,13.57
m,28,28,verwitwet_lp,9.0,28,1,0.00048486,1.0840864029872218e-07,0,20,13.57
m,29,29,geschieden,5844.0,29,1,0.00052165,7.03933437673036e-05,0,20,13.57
m,29,29,geschieden_lp,142.0,29,1,0.00052165,1.7104474358242833e-06,0,20,13.57
m,29,29,ledig,450831.0,29,1,0.00052165,0.005430441746057025,0,20,13.57
m,29,29,verheiratet,112638.0,29,1,0.00052165,0.0013567702695519409,1,20,13.57
m,29,29,verheiratet_lp,523.0,29,1,0.00052165,6.299746541803522e-06,0,20,13.57
m,29,29,verwitwet,107.0,29,1,0.00052165,1.2888582791070303e-06,0,20,13.57
m,29,29,verwitwet_lp,5.0,29,1,0.00052165,6.022702238817899e-08,0,20,13.57
m,30,30,geschieden,8062.0,30,1,0.00056139,9.71100508986998e-05,0,30,14.14
m,30,30,geschieden_lp,179.0,30,1,0.00056139,2.156127401496808e-06,0,30,14.14
m,30,30,ledig,434237.0,30,1,0.00056139,0.0052305603041551355,0,30,14.14
m,30,30,verheiratet,140924.0,30,1,0.00056139,0.001697486580606347,1,30,14.14
m,30,30,verheiratet_lp,665.0,30,1,0.00056139,8.010193977627805e-06,0,30,14.14
m,30,30,verwitwet,125.0,30,1,0.00056139,1.5056755597044748e-06,0,30,14.14
m,30,30,verwitwet_lp,6.0,30,1,0.00056139,7.227242686581479e-08,0,30,14.14
m,31,31,geschieden,9849.0,31,1,0.00061587,0.00011863518870023497,0,30,14.14
